CHROMOSOME	LENGTH	ALIGNED_READS	SAMPLE_NAME
J04353.1	7912	202	19-137-01680-GER2110476
M12732.1	7909	182	19-137-01680-GER2110476
X74477.1	7879	93	19-137-01680-GER2110476
NC001526.4	7906	4305	19-137-01680-GER2110476
NC001357.1	7857	14956	19-137-01680-GER2110476
NoCoordinateCount= 0	NA	NA	19-137-01680-GER2110476
chr1	249250621	0	20-111-01817-GER2106939
chr2	243199373	0	20-111-01817-GER2106939
chr3	198022430	0	20-111-01817-GER2106939
chr4	191154276	0	20-111-01817-GER2106939
chr5	180915260	0	20-111-01817-GER2106939
chr6	171115067	0	20-111-01817-GER2106939
chr7	159138663	0	20-111-01817-GER2106939
chr8	146364022	0	20-111-01817-GER2106939
chr9	141213431	0	20-111-01817-GER2106939
chr10	135534747	0	20-111-01817-GER2106939
chr11	135006516	0	20-111-01817-GER2106939
chr12	133851895	0	20-111-01817-GER2106939
chr13	115169878	0	20-111-01817-GER2106939
chr14	107349540	0	20-111-01817-GER2106939
chr15	102531392	0	20-111-01817-GER2106939
chr16	90354753	0	20-111-01817-GER2106939
chr17	81195210	0	20-111-01817-GER2106939
chr18	78077248	0	20-111-01817-GER2106939
chr19	59128983	0	20-111-01817-GER2106939
chr20	63025520	0	20-111-01817-GER2106939
chr21	48129895	0	20-111-01817-GER2106939
chr22	51304566	0	20-111-01817-GER2106939
chrX	155270560	0	20-111-01817-GER2106939
chrY	59373566	0	20-111-01817-GER2106939
chrM	16571	0	20-111-01817-GER2106939
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-111-01817-GER2106939
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-111-01817-GER2106939
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-111-01817-GER2106939
J04353.1	7912	103	20-111-01817-GER2106939
M12732.1	7909	110	20-111-01817-GER2106939
X74477.1	7879	30	20-111-01817-GER2106939
NC001526.4	7906	2691	20-111-01817-GER2106939
NC001357.1	7857	2859	20-111-01817-GER2106939
NoCoordinateCount= 0	NA	NA	20-111-01817-GER2106939
chr1	249250621	0	21-221-02380-GER2213012
chr2	243199373	0	21-221-02380-GER2213012
chr3	198022430	0	21-221-02380-GER2213012
chr4	191154276	0	21-221-02380-GER2213012
chr5	180915260	0	21-221-02380-GER2213012
chr6	171115067	0	21-221-02380-GER2213012
chr7	159138663	0	21-221-02380-GER2213012
chr8	146364022	0	21-221-02380-GER2213012
chr9	141213431	0	21-221-02380-GER2213012
chr10	135534747	0	21-221-02380-GER2213012
chr11	135006516	0	21-221-02380-GER2213012
chr12	133851895	0	21-221-02380-GER2213012
chr13	115169878	0	21-221-02380-GER2213012
chr14	107349540	0	21-221-02380-GER2213012
chr15	102531392	0	21-221-02380-GER2213012
chr16	90354753	0	21-221-02380-GER2213012
chr17	81195210	0	21-221-02380-GER2213012
chr18	78077248	0	21-221-02380-GER2213012
chr19	59128983	0	21-221-02380-GER2213012
chr20	63025520	0	21-221-02380-GER2213012
chr21	48129895	0	21-221-02380-GER2213012
chr22	51304566	0	21-221-02380-GER2213012
chrX	155270560	0	21-221-02380-GER2213012
chrY	59373566	0	21-221-02380-GER2213012
chrM	16571	0	21-221-02380-GER2213012
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	21-221-02380-GER2213012
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	21-221-02380-GER2213012
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	21-221-02380-GER2213012
J04353.1	7912	45	21-221-02380-GER2213012
M12732.1	7909	53	21-221-02380-GER2213012
X74477.1	7879	10	21-221-02380-GER2213012
NC001526.4	7906	487	21-221-02380-GER2213012
NC001357.1	7857	534	21-221-02380-GER2213012
NoCoordinateCount= 0	NA	NA	21-221-02380-GER2213012
chr1	249250621	0	20-296-01427-GER2110403
chr2	243199373	0	20-296-01427-GER2110403
chr3	198022430	0	20-296-01427-GER2110403
chr4	191154276	0	20-296-01427-GER2110403
chr5	180915260	0	20-296-01427-GER2110403
chr6	171115067	0	20-296-01427-GER2110403
chr7	159138663	0	20-296-01427-GER2110403
chr8	146364022	0	20-296-01427-GER2110403
chr9	141213431	0	20-296-01427-GER2110403
chr10	135534747	0	20-296-01427-GER2110403
chr11	135006516	0	20-296-01427-GER2110403
chr12	133851895	0	20-296-01427-GER2110403
chr13	115169878	0	20-296-01427-GER2110403
chr14	107349540	0	20-296-01427-GER2110403
chr15	102531392	0	20-296-01427-GER2110403
chr16	90354753	0	20-296-01427-GER2110403
chr17	81195210	0	20-296-01427-GER2110403
chr18	78077248	0	20-296-01427-GER2110403
chr19	59128983	0	20-296-01427-GER2110403
chr20	63025520	0	20-296-01427-GER2110403
chr21	48129895	0	20-296-01427-GER2110403
chr22	51304566	0	20-296-01427-GER2110403
chrX	155270560	0	20-296-01427-GER2110403
chrY	59373566	0	20-296-01427-GER2110403
chrM	16571	0	20-296-01427-GER2110403
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-296-01427-GER2110403
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-296-01427-GER2110403
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-296-01427-GER2110403
J04353.1	7912	164	20-296-01427-GER2110403
M12732.1	7909	188	20-296-01427-GER2110403
X74477.1	7879	93	20-296-01427-GER2110403
NC001526.4	7906	18181	20-296-01427-GER2110403
NC001357.1	7857	5747	20-296-01427-GER2110403
NoCoordinateCount= 0	NA	NA	20-296-01427-GER2110403
chr1	249250621	0	20-269-01634-GER2110410
chr2	243199373	0	20-269-01634-GER2110410
chr3	198022430	0	20-269-01634-GER2110410
chr4	191154276	0	20-269-01634-GER2110410
chr5	180915260	0	20-269-01634-GER2110410
chr6	171115067	0	20-269-01634-GER2110410
chr7	159138663	0	20-269-01634-GER2110410
chr8	146364022	0	20-269-01634-GER2110410
chr9	141213431	0	20-269-01634-GER2110410
chr10	135534747	0	20-269-01634-GER2110410
chr11	135006516	0	20-269-01634-GER2110410
chr12	133851895	0	20-269-01634-GER2110410
chr13	115169878	0	20-269-01634-GER2110410
chr14	107349540	0	20-269-01634-GER2110410
chr15	102531392	0	20-269-01634-GER2110410
chr16	90354753	0	20-269-01634-GER2110410
chr17	81195210	0	20-269-01634-GER2110410
chr18	78077248	0	20-269-01634-GER2110410
chr19	59128983	0	20-269-01634-GER2110410
chr20	63025520	0	20-269-01634-GER2110410
chr21	48129895	0	20-269-01634-GER2110410
chr22	51304566	0	20-269-01634-GER2110410
chrX	155270560	0	20-269-01634-GER2110410
chrY	59373566	0	20-269-01634-GER2110410
chrM	16571	0	20-269-01634-GER2110410
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-269-01634-GER2110410
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-269-01634-GER2110410
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-269-01634-GER2110410
J04353.1	7912	38	20-269-01634-GER2110410
M12732.1	7909	71	20-269-01634-GER2110410
X74477.1	7879	16	20-269-01634-GER2110410
NC001526.4	7906	903	20-269-01634-GER2110410
NC001357.1	7857	636	20-269-01634-GER2110410
NoCoordinateCount= 0	NA	NA	20-269-01634-GER2110410
chr1	249250621	0	20-104-01766-GER2106895
chr2	243199373	0	20-104-01766-GER2106895
chr3	198022430	0	20-104-01766-GER2106895
chr4	191154276	0	20-104-01766-GER2106895
chr5	180915260	0	20-104-01766-GER2106895
chr6	171115067	0	20-104-01766-GER2106895
chr7	159138663	0	20-104-01766-GER2106895
chr8	146364022	0	20-104-01766-GER2106895
chr9	141213431	0	20-104-01766-GER2106895
chr10	135534747	0	20-104-01766-GER2106895
chr11	135006516	0	20-104-01766-GER2106895
chr12	133851895	0	20-104-01766-GER2106895
chr13	115169878	0	20-104-01766-GER2106895
chr14	107349540	0	20-104-01766-GER2106895
chr15	102531392	0	20-104-01766-GER2106895
chr16	90354753	0	20-104-01766-GER2106895
chr17	81195210	0	20-104-01766-GER2106895
chr18	78077248	0	20-104-01766-GER2106895
chr19	59128983	0	20-104-01766-GER2106895
chr20	63025520	0	20-104-01766-GER2106895
chr21	48129895	0	20-104-01766-GER2106895
chr22	51304566	0	20-104-01766-GER2106895
chrX	155270560	0	20-104-01766-GER2106895
chrY	59373566	0	20-104-01766-GER2106895
chrM	16571	0	20-104-01766-GER2106895
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-104-01766-GER2106895
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-104-01766-GER2106895
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-104-01766-GER2106895
J04353.1	7912	65	20-104-01766-GER2106895
M12732.1	7909	99	20-104-01766-GER2106895
X74477.1	7879	78	20-104-01766-GER2106895
NC001526.4	7906	13059	20-104-01766-GER2106895
NC001357.1	7857	2682	20-104-01766-GER2106895
NoCoordinateCount= 0	NA	NA	20-104-01766-GER2106895
chr1	249250621	0	21-005-00941-GER2110419
chr2	243199373	0	21-005-00941-GER2110419
chr3	198022430	0	21-005-00941-GER2110419
chr4	191154276	0	21-005-00941-GER2110419
chr5	180915260	0	21-005-00941-GER2110419
chr6	171115067	0	21-005-00941-GER2110419
chr7	159138663	0	21-005-00941-GER2110419
chr8	146364022	0	21-005-00941-GER2110419
chr9	141213431	0	21-005-00941-GER2110419
chr10	135534747	0	21-005-00941-GER2110419
chr11	135006516	0	21-005-00941-GER2110419
chr12	133851895	0	21-005-00941-GER2110419
chr13	115169878	0	21-005-00941-GER2110419
chr14	107349540	0	21-005-00941-GER2110419
chr15	102531392	0	21-005-00941-GER2110419
chr16	90354753	0	21-005-00941-GER2110419
chr17	81195210	0	21-005-00941-GER2110419
chr18	78077248	0	21-005-00941-GER2110419
chr19	59128983	0	21-005-00941-GER2110419
chr20	63025520	0	21-005-00941-GER2110419
chr21	48129895	0	21-005-00941-GER2110419
chr22	51304566	0	21-005-00941-GER2110419
chrX	155270560	0	21-005-00941-GER2110419
chrY	59373566	0	21-005-00941-GER2110419
chrM	16571	0	21-005-00941-GER2110419
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	21-005-00941-GER2110419
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	21-005-00941-GER2110419
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	21-005-00941-GER2110419
J04353.1	7912	171	21-005-00941-GER2110419
M12732.1	7909	257	21-005-00941-GER2110419
X74477.1	7879	218383	21-005-00941-GER2110419
NC001526.4	7906	3787	21-005-00941-GER2110419
NC001357.1	7857	8669	21-005-00941-GER2110419
NoCoordinateCount= 0	NA	NA	21-005-00941-GER2110419
chr1	249250621	0	18-288-00898-GER2106726
chr2	243199373	0	18-288-00898-GER2106726
chr3	198022430	0	18-288-00898-GER2106726
chr4	191154276	0	18-288-00898-GER2106726
chr5	180915260	0	18-288-00898-GER2106726
chr6	171115067	0	18-288-00898-GER2106726
chr7	159138663	0	18-288-00898-GER2106726
chr8	146364022	0	18-288-00898-GER2106726
chr9	141213431	0	18-288-00898-GER2106726
chr10	135534747	0	18-288-00898-GER2106726
chr11	135006516	0	18-288-00898-GER2106726
chr12	133851895	0	18-288-00898-GER2106726
chr13	115169878	0	18-288-00898-GER2106726
chr14	107349540	0	18-288-00898-GER2106726
chr15	102531392	0	18-288-00898-GER2106726
chr16	90354753	0	18-288-00898-GER2106726
chr17	81195210	0	18-288-00898-GER2106726
chr18	78077248	0	18-288-00898-GER2106726
chr19	59128983	0	18-288-00898-GER2106726
chr20	63025520	0	18-288-00898-GER2106726
chr21	48129895	0	18-288-00898-GER2106726
chr22	51304566	0	18-288-00898-GER2106726
chrX	155270560	0	18-288-00898-GER2106726
chrY	59373566	0	18-288-00898-GER2106726
chrM	16571	0	18-288-00898-GER2106726
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	18-288-00898-GER2106726
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	18-288-00898-GER2106726
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	18-288-00898-GER2106726
J04353.1	7912	120	18-288-00898-GER2106726
M12732.1	7909	122	18-288-00898-GER2106726
X74477.1	7879	45	18-288-00898-GER2106726
NC001526.4	7906	7864	18-288-00898-GER2106726
NC001357.1	7857	4992	18-288-00898-GER2106726
NoCoordinateCount= 0	NA	NA	18-288-00898-GER2106726
chr1	249250621	0	19-085-01895-GER2106709
chr2	243199373	0	19-085-01895-GER2106709
chr3	198022430	0	19-085-01895-GER2106709
chr4	191154276	0	19-085-01895-GER2106709
chr5	180915260	0	19-085-01895-GER2106709
chr6	171115067	0	19-085-01895-GER2106709
chr7	159138663	0	19-085-01895-GER2106709
chr8	146364022	0	19-085-01895-GER2106709
chr9	141213431	0	19-085-01895-GER2106709
chr10	135534747	0	19-085-01895-GER2106709
chr11	135006516	0	19-085-01895-GER2106709
chr12	133851895	0	19-085-01895-GER2106709
chr13	115169878	0	19-085-01895-GER2106709
chr14	107349540	0	19-085-01895-GER2106709
chr15	102531392	0	19-085-01895-GER2106709
chr16	90354753	0	19-085-01895-GER2106709
chr17	81195210	0	19-085-01895-GER2106709
chr18	78077248	0	19-085-01895-GER2106709
chr19	59128983	0	19-085-01895-GER2106709
chr20	63025520	0	19-085-01895-GER2106709
chr21	48129895	0	19-085-01895-GER2106709
chr22	51304566	0	19-085-01895-GER2106709
chrX	155270560	0	19-085-01895-GER2106709
chrY	59373566	0	19-085-01895-GER2106709
chrM	16571	0	19-085-01895-GER2106709
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-085-01895-GER2106709
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-085-01895-GER2106709
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-085-01895-GER2106709
J04353.1	7912	104	19-085-01895-GER2106709
M12732.1	7909	100	19-085-01895-GER2106709
X74477.1	7879	40	19-085-01895-GER2106709
NC001526.4	7906	1590	19-085-01895-GER2106709
NC001357.1	7857	2778	19-085-01895-GER2106709
NoCoordinateCount= 0	NA	NA	19-085-01895-GER2106709
chr1	249250621	0	19-186-02519-GER2106836
chr2	243199373	0	19-186-02519-GER2106836
chr3	198022430	0	19-186-02519-GER2106836
chr4	191154276	0	19-186-02519-GER2106836
chr5	180915260	0	19-186-02519-GER2106836
chr6	171115067	0	19-186-02519-GER2106836
chr7	159138663	0	19-186-02519-GER2106836
chr8	146364022	0	19-186-02519-GER2106836
chr9	141213431	0	19-186-02519-GER2106836
chr10	135534747	0	19-186-02519-GER2106836
chr11	135006516	0	19-186-02519-GER2106836
chr12	133851895	0	19-186-02519-GER2106836
chr13	115169878	0	19-186-02519-GER2106836
chr14	107349540	0	19-186-02519-GER2106836
chr15	102531392	0	19-186-02519-GER2106836
chr16	90354753	0	19-186-02519-GER2106836
chr17	81195210	0	19-186-02519-GER2106836
chr18	78077248	0	19-186-02519-GER2106836
chr19	59128983	0	19-186-02519-GER2106836
chr20	63025520	0	19-186-02519-GER2106836
chr21	48129895	0	19-186-02519-GER2106836
chr22	51304566	0	19-186-02519-GER2106836
chrX	155270560	0	19-186-02519-GER2106836
chrY	59373566	0	19-186-02519-GER2106836
chrM	16571	0	19-186-02519-GER2106836
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-186-02519-GER2106836
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-186-02519-GER2106836
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-186-02519-GER2106836
J04353.1	7912	42	19-186-02519-GER2106836
M12732.1	7909	45	19-186-02519-GER2106836
X74477.1	7879	22	19-186-02519-GER2106836
NC001526.4	7906	1058	19-186-02519-GER2106836
NC001357.1	7857	369	19-186-02519-GER2106836
NoCoordinateCount= 0	NA	NA	19-186-02519-GER2106836
chr1	249250621	0	20-287-02434-GER2110397
chr2	243199373	0	20-287-02434-GER2110397
chr3	198022430	0	20-287-02434-GER2110397
chr4	191154276	0	20-287-02434-GER2110397
chr5	180915260	0	20-287-02434-GER2110397
chr6	171115067	0	20-287-02434-GER2110397
chr7	159138663	0	20-287-02434-GER2110397
chr8	146364022	0	20-287-02434-GER2110397
chr9	141213431	0	20-287-02434-GER2110397
chr10	135534747	0	20-287-02434-GER2110397
chr11	135006516	0	20-287-02434-GER2110397
chr12	133851895	0	20-287-02434-GER2110397
chr13	115169878	0	20-287-02434-GER2110397
chr14	107349540	0	20-287-02434-GER2110397
chr15	102531392	0	20-287-02434-GER2110397
chr16	90354753	0	20-287-02434-GER2110397
chr17	81195210	0	20-287-02434-GER2110397
chr18	78077248	0	20-287-02434-GER2110397
chr19	59128983	0	20-287-02434-GER2110397
chr20	63025520	0	20-287-02434-GER2110397
chr21	48129895	0	20-287-02434-GER2110397
chr22	51304566	0	20-287-02434-GER2110397
chrX	155270560	0	20-287-02434-GER2110397
chrY	59373566	0	20-287-02434-GER2110397
chrM	16571	0	20-287-02434-GER2110397
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-287-02434-GER2110397
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-287-02434-GER2110397
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-287-02434-GER2110397
J04353.1	7912	157	20-287-02434-GER2110397
M12732.1	7909	140	20-287-02434-GER2110397
X74477.1	7879	64	20-287-02434-GER2110397
NC001526.4	7906	3648	20-287-02434-GER2110397
NC001357.1	7857	2500	20-287-02434-GER2110397
NoCoordinateCount= 0	NA	NA	20-287-02434-GER2110397
chr1	249250621	0	19-200-01617-GER2106843
chr2	243199373	0	19-200-01617-GER2106843
chr3	198022430	0	19-200-01617-GER2106843
chr4	191154276	0	19-200-01617-GER2106843
chr5	180915260	0	19-200-01617-GER2106843
chr6	171115067	0	19-200-01617-GER2106843
chr7	159138663	0	19-200-01617-GER2106843
chr8	146364022	0	19-200-01617-GER2106843
chr9	141213431	0	19-200-01617-GER2106843
chr10	135534747	0	19-200-01617-GER2106843
chr11	135006516	0	19-200-01617-GER2106843
chr12	133851895	0	19-200-01617-GER2106843
chr13	115169878	0	19-200-01617-GER2106843
chr14	107349540	0	19-200-01617-GER2106843
chr15	102531392	0	19-200-01617-GER2106843
chr16	90354753	0	19-200-01617-GER2106843
chr17	81195210	0	19-200-01617-GER2106843
chr18	78077248	0	19-200-01617-GER2106843
chr19	59128983	0	19-200-01617-GER2106843
chr20	63025520	0	19-200-01617-GER2106843
chr21	48129895	0	19-200-01617-GER2106843
chr22	51304566	0	19-200-01617-GER2106843
chrX	155270560	0	19-200-01617-GER2106843
chrY	59373566	0	19-200-01617-GER2106843
chrM	16571	0	19-200-01617-GER2106843
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-200-01617-GER2106843
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-200-01617-GER2106843
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-200-01617-GER2106843
J04353.1	7912	186	19-200-01617-GER2106843
M12732.1	7909	132	19-200-01617-GER2106843
X74477.1	7879	60	19-200-01617-GER2106843
NC001526.4	7906	2229	19-200-01617-GER2106843
NC001357.1	7857	7412	19-200-01617-GER2106843
NoCoordinateCount= 0	NA	NA	19-200-01617-GER2106843
chr1	249250621	0	19-280-02709-GER2107020
chr2	243199373	0	19-280-02709-GER2107020
chr3	198022430	0	19-280-02709-GER2107020
chr4	191154276	0	19-280-02709-GER2107020
chr5	180915260	0	19-280-02709-GER2107020
chr6	171115067	0	19-280-02709-GER2107020
chr7	159138663	0	19-280-02709-GER2107020
chr8	146364022	0	19-280-02709-GER2107020
chr9	141213431	0	19-280-02709-GER2107020
chr10	135534747	0	19-280-02709-GER2107020
chr11	135006516	0	19-280-02709-GER2107020
chr12	133851895	0	19-280-02709-GER2107020
chr13	115169878	0	19-280-02709-GER2107020
chr14	107349540	0	19-280-02709-GER2107020
chr15	102531392	0	19-280-02709-GER2107020
chr16	90354753	0	19-280-02709-GER2107020
chr17	81195210	0	19-280-02709-GER2107020
chr18	78077248	0	19-280-02709-GER2107020
chr19	59128983	0	19-280-02709-GER2107020
chr20	63025520	0	19-280-02709-GER2107020
chr21	48129895	0	19-280-02709-GER2107020
chr22	51304566	0	19-280-02709-GER2107020
chrX	155270560	0	19-280-02709-GER2107020
chrY	59373566	0	19-280-02709-GER2107020
chrM	16571	0	19-280-02709-GER2107020
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-280-02709-GER2107020
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-280-02709-GER2107020
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-280-02709-GER2107020
J04353.1	7912	83	19-280-02709-GER2107020
M12732.1	7909	82	19-280-02709-GER2107020
X74477.1	7879	39	19-280-02709-GER2107020
NC001526.4	7906	1166	19-280-02709-GER2107020
NC001357.1	7857	2052	19-280-02709-GER2107020
NoCoordinateCount= 0	NA	NA	19-280-02709-GER2107020
chr1	249250621	0	21-350-04640-GER2213067
chr2	243199373	0	21-350-04640-GER2213067
chr3	198022430	0	21-350-04640-GER2213067
chr4	191154276	0	21-350-04640-GER2213067
chr5	180915260	0	21-350-04640-GER2213067
chr6	171115067	0	21-350-04640-GER2213067
chr7	159138663	0	21-350-04640-GER2213067
chr8	146364022	0	21-350-04640-GER2213067
chr9	141213431	0	21-350-04640-GER2213067
chr10	135534747	0	21-350-04640-GER2213067
chr11	135006516	0	21-350-04640-GER2213067
chr12	133851895	0	21-350-04640-GER2213067
chr13	115169878	0	21-350-04640-GER2213067
chr14	107349540	0	21-350-04640-GER2213067
chr15	102531392	0	21-350-04640-GER2213067
chr16	90354753	0	21-350-04640-GER2213067
chr17	81195210	0	21-350-04640-GER2213067
chr18	78077248	0	21-350-04640-GER2213067
chr19	59128983	0	21-350-04640-GER2213067
chr20	63025520	0	21-350-04640-GER2213067
chr21	48129895	0	21-350-04640-GER2213067
chr22	51304566	0	21-350-04640-GER2213067
chrX	155270560	0	21-350-04640-GER2213067
chrY	59373566	0	21-350-04640-GER2213067
chrM	16571	0	21-350-04640-GER2213067
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	21-350-04640-GER2213067
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	21-350-04640-GER2213067
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	21-350-04640-GER2213067
J04353.1	7912	54	21-350-04640-GER2213067
M12732.1	7909	69	21-350-04640-GER2213067
X74477.1	7879	24	21-350-04640-GER2213067
NC001526.4	7906	676	21-350-04640-GER2213067
NC001357.1	7857	1058	21-350-04640-GER2213067
NoCoordinateCount= 0	NA	NA	21-350-04640-GER2213067
chr1	249250621	0	20-070-02452-GER2107067
chr2	243199373	0	20-070-02452-GER2107067
chr3	198022430	0	20-070-02452-GER2107067
chr4	191154276	0	20-070-02452-GER2107067
chr5	180915260	0	20-070-02452-GER2107067
chr6	171115067	0	20-070-02452-GER2107067
chr7	159138663	0	20-070-02452-GER2107067
chr8	146364022	0	20-070-02452-GER2107067
chr9	141213431	0	20-070-02452-GER2107067
chr10	135534747	0	20-070-02452-GER2107067
chr11	135006516	0	20-070-02452-GER2107067
chr12	133851895	0	20-070-02452-GER2107067
chr13	115169878	0	20-070-02452-GER2107067
chr14	107349540	0	20-070-02452-GER2107067
chr15	102531392	0	20-070-02452-GER2107067
chr16	90354753	0	20-070-02452-GER2107067
chr17	81195210	0	20-070-02452-GER2107067
chr18	78077248	0	20-070-02452-GER2107067
chr19	59128983	0	20-070-02452-GER2107067
chr20	63025520	0	20-070-02452-GER2107067
chr21	48129895	0	20-070-02452-GER2107067
chr22	51304566	0	20-070-02452-GER2107067
chrX	155270560	0	20-070-02452-GER2107067
chrY	59373566	0	20-070-02452-GER2107067
chrM	16571	0	20-070-02452-GER2107067
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-070-02452-GER2107067
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-070-02452-GER2107067
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-070-02452-GER2107067
J04353.1	7912	66	20-070-02452-GER2107067
M12732.1	7909	96	20-070-02452-GER2107067
X74477.1	7879	308	20-070-02452-GER2107067
NC001526.4	7906	88082	20-070-02452-GER2107067
