chrom	start	end	length	name	%gc	mean_coverage	normalized_coverage	min_normalized_coverage	max_normalized_coverage	min_coverage	max_coverage	pct_0x	read_count	SAMPLE_NAME
NC001357.1	550	573	24	-	0.541667	14.041667	0.380831	0.081364	0.406822	3	15	0	15	20-098-01693-GER2106917
NC001357.1	585	611	27	-	0.407407	68.62963	1.861338	0.081364	1.952748	3	72	0	72	20-098-01693-GER2106917
NC001357.1	644	673	30	-	0.4	16.6	0.450217	0.298336	0.461065	11	17	0	17	20-098-01693-GER2106917
NC001357.1	725	748	24	-	0.5	5.666667	0.153688	0	0.162729	0	6	0.041667	6	20-098-01693-GER2106917
NC001357.1	814	839	26	-	0.5	66.076923	1.792105	0.271215	1.898505	10	70	0	70	20-098-01693-GER2106917
NC001357.1	885	904	20	-	0.65	9.5	0.257654	0	0.271215	0	10	0.05	10	20-098-01693-GER2106917
NC001357.1	1075	1100	26	-	0.461538	169.076923	4.585619	0.108486	4.854748	4	179	0	184	20-098-01693-GER2106917
NC001357.1	1134	1159	26	-	0.461538	1.961538	0.0532	0.027121	0.054243	1	2	0	2	20-098-01693-GER2106917
NC001357.1	6142	6163	22	-	0.590909	0	0	0	0	0	0	1	0	20-098-01693-GER2106917
NC001357.1	6586	6623	38	-	0.342105	39.368421	1.067731	0.162729	1.166224	6	43	0	44	20-098-01693-GER2106917
NC001357.1	6654	6675	22	-	0.590909	0.954545	0.025889	0	0.027121	0	1	0.045455	1	20-098-01693-GER2106917
NC001357.1	7440	7464	25	-	0.48	0	0	0	0	0	0	1	0	20-098-01693-GER2106917
NC001357.1	7499	7525	27	-	0.481481	2.777778	0.075337	0.027121	0.081364	1	3	0	3	20-098-01693-GER2106917
J04353.1	6530	6563	34	-	0.382353	18.323529	0.312391	0	0.323924	0	19	0.029412	19	19-287-01347-GER2110357
J04353.1	6929	6952	24	-	0.5	23.083333	0.39354	0.340973	0.409167	20	24	0	24	19-287-01347-GER2110357
M12732.1	6570	6602	33	-	0.393939	26.121212	0.445331	0.034097	0.46031300000000003	2	27	0	29	19-287-01347-GER2110357
M12732.1	6965	6991	27	-	0.444444	19.777778	0.337184	0.238681	0.358022	14	21	0	21	19-287-01347-GER2110357
X74477.1	6567	6603	37	-	0.324324	1.135135	0.019353	0.017049	0.051146	1	3	0	3	19-287-01347-GER2110357
X74477.1	6969	6996	28	-	0.392857	9.75	0.166224	0.153438	0.187535	9	11	0	11	19-287-01347-GER2110357
NC001526.4	252	286	35	-	0.371429	16.057143	0.273753	0	0.289827	0	17	0.028571	17	19-287-01347-GER2110357
NC001526.4	2525	2544	20	-	0.6	42.45	0.723715	0.034097	0.767189	2	45	0	45	19-287-01347-GER2110357
NC001526.4	2707	2733	27	-	0.481481	12.555556	0.214055	0.068195	0.221632	4	13	0	13	19-287-01347-GER2110357
NC001526.4	3006	3027	22	-	0.5	0.954545	0.016274	0	0.017049	0	1	0.045455	1	19-287-01347-GER2110357
NC001526.4	3054	3079	26	-	0.5	51.884615	0.884562	0.426216	0.903578	25	53	0	53	19-287-01347-GER2110357
NC001526.4	5742	5783	42	-	0.333333	0.738095	0.012584	0	0.017049	0	1	0.261905	1	19-287-01347-GER2110357
NC001526.4	5850	5906	57	-	0.350877	157.877193	2.691592	0.034097	3.716604	2	218	0	218	19-287-01347-GER2110357
NC001526.4	7178	7203	26	-	0.5	97.346154	1.65962	0	1.738962	0	102	0.038462	105	19-287-01347-GER2110357
NC001526.4	7247	7275	29	-	0.482759	25.034483	0.426804	0.170486	0.443265	10	26	0	26	19-287-01347-GER2110357
NC001526.4	7557	7586	30	-	0.4	3.733333	0.063648	0	0.068195	0	4	0.033333	4	19-287-01347-GER2110357
NC001526.4	7614	7651	38	-	0.289474	42.842105	0.7304	0.221632	0.767189	13	45	0	45	19-287-01347-GER2110357
NC001526.4	7667	7700	34	-	0.382353	321.441176	5.480136	0	5.796539	0	340	0.029412	340	19-287-01347-GER2110357
NC001526.4	7738	7761	24	-	0.5	0	0	0	0	0	0	1	0	19-287-01347-GER2110357
NC001526.4	7778	7801	24	-	0.541667	3.916667	0.066774	0.034097	0.068195	2	4	0	4	19-287-01347-GER2110357
NC001526.4	7838	7862	25	-	0.48	8.68	0.147982	0.017049	0.153438	1	9	0	9	19-287-01347-GER2110357
NC001357.1	161	190	30	-	0.433333	38.866667	0.662624	0	0.698994	0	41	0.033333	41	19-287-01347-GER2110357
NC001357.1	469	498	30	-	0.366667	0	0	0	0	0	0	1	0	19-287-01347-GER2110357
NC001357.1	502	525	24	-	0.5	116.208333	1.981195	0.017049	2.148129	1	126	0	127	19-287-01347-GER2110357
NC001357.1	550	573	24	-	0.541667	28.791667	0.490859	0.119341	0.511459	7	30	0	30	19-287-01347-GER2110357
NC001357.1	585	611	27	-	0.407407	214.592593	3.658513	0	3.818896	0	224	0.037037	231	19-287-01347-GER2110357
NC001357.1	644	673	30	-	0.4	30.1	0.513164	0.170486	0.528508	10	31	0	31	19-287-01347-GER2110357
NC001357.1	725	748	24	-	0.5	3.666667	0.062512	0	0.068195	0	4	0.041667	4	19-287-01347-GER2110357
NC001357.1	814	839	26	-	0.5	226.653846	3.864141	0.937675	4.02348	55	236	0	236	19-287-01347-GER2110357
NC001357.1	885	904	20	-	0.65	6.65	0.113373	0	0.119341	0	7	0.05	7	19-287-01347-GER2110357
NC001357.1	1075	1100	26	-	0.461538	449.961538	7.671234	0.289827	8.115155	17	476	0	487	19-287-01347-GER2110357
NC001357.1	1134	1159	26	-	0.461538	7.807692	0.133111	0.051146	0.136389	3	8	0	8	19-287-01347-GER2110357
NC001357.1	6142	6163	22	-	0.590909	0	0	0	0	0	0	1	0	19-287-01347-GER2110357
NC001357.1	6586	6623	38	-	0.342105	39.789474	0.678357	0.051146	0.733092	3	43	0	43	19-287-01347-GER2110357
NC001357.1	6654	6675	22	-	0.590909	1.909091	0.032547	0	0.034097	0	2	0.045455	2	19-287-01347-GER2110357
NC001357.1	7440	7464	25	-	0.48	1.92	0.032733	0	0.034097	0	2	0.04	2	19-287-01347-GER2110357
NC001357.1	7499	7525	27	-	0.481481	4.259259	0.072615	0	0.085243	0	5	0.037037	5	19-287-01347-GER2110357
J04353.1	6530	6563	34	-	0.382353	11.588235	0.575648	0	0.596103	0	12	0.029412	12	19-046-01078-GER2106788
J04353.1	6929	6952	24	-	0.5	0	0	0	0	0	0	1	0	19-046-01078-GER2106788
M12732.1	6570	6602	33	-	0.393939	2.909091	0.14451	0	0.149026	0	3	0.030303	3	19-046-01078-GER2106788
M12732.1	6965	6991	27	-	0.444444	0	0	0	0	0	0	1	0	19-046-01078-GER2106788
X74477.1	6567	6603	37	-	0.324324	2.918919	0.144998	0	0.149026	0	3	0.027027	3	19-046-01078-GER2106788
X74477.1	6969	6996	28	-	0.392857	0	0	0	0	0	0	1	0	19-046-01078-GER2106788
NC001526.4	252	286	35	-	0.371429	10.6	0.526557	0	0.546427	0	11	0.028571	11	19-046-01078-GER2106788
NC001526.4	2525	2544	20	-	0.6	9.5	0.471915	0	0.496752	0	10	0.05	12	19-046-01078-GER2106788
NC001526.4	2707	2733	27	-	0.481481	6.814815	0.338527	0.09935	0.347727	2	7	0	7	19-046-01078-GER2106788
NC001526.4	3006	3027	22	-	0.5	3.636364	0.180637	0.049675	0.198701	1	4	0	4	19-046-01078-GER2106788
NC001526.4	3054	3079	26	-	0.5	51	2.533436	1.341231	2.583111	27	52	0	52	19-046-01078-GER2106788
NC001526.4	5742	5783	42	-	0.333333	3.214286	0.15967	0	0.198701	0	4	0.02381	4	19-046-01078-GER2106788
NC001526.4	5850	5906	57	-	0.350877	69.421053	3.448506	0.09935	5.315248	2	107	0	107	19-046-01078-GER2106788
NC001526.4	7178	7203	26	-	0.5	79.769231	3.962554	0	4.123043	0	83	0.038462	85	19-046-01078-GER2106788
NC001526.4	7247	7275	29	-	0.482759	1	0.049675	0.049675	0.049675	1	1	0	1	19-046-01078-GER2106788
NC001526.4	7557	7586	30	-	0.4	0	0	0	0	0	0	1	0	19-046-01078-GER2106788
NC001526.4	7614	7651	38	-	0.289474	6.657895	0.330732	0.049675	0.347727	1	7	0	7	19-046-01078-GER2106788
NC001526.4	7667	7700	34	-	0.382353	136.764706	6.793817	0	7.053881	0	142	0.029412	142	19-046-01078-GER2106788
NC001526.4	7738	7761	24	-	0.5	3.166667	0.157305	0.049675	0.248376	1	5	0	5	19-046-01078-GER2106788
NC001526.4	7778	7801	24	-	0.541667	8.875	0.440868	0.347727	0.447077	7	9	0	9	19-046-01078-GER2106788
NC001526.4	7838	7862	25	-	0.48	6.88	0.341766	0.198701	0.347727	4	7	0	7	19-046-01078-GER2106788
NC001357.1	161	190	30	-	0.433333	1.933333	0.096039	0	0.09935	0	2	0.033333	2	19-046-01078-GER2106788
NC001357.1	469	498	30	-	0.366667	3	0.149026	0.149026	0.149026	3	3	0	3	19-046-01078-GER2106788
NC001357.1	502	525	24	-	0.5	2.875	0.142816	0	0.149026	0	3	0.041667	3	19-046-01078-GER2106788
NC001357.1	550	573	24	-	0.541667	1.916667	0.095211	0	0.09935	0	2	0.041667	2	19-046-01078-GER2106788
NC001357.1	585	611	27	-	0.407407	4.814815	0.239177	0	0.248376	0	5	0.037037	5	19-046-01078-GER2106788
NC001357.1	644	673	30	-	0.4	1.9	0.094383	0	0.09935	0	2	0.033333	2	19-046-01078-GER2106788
NC001357.1	725	748	24	-	0.5	4.791667	0.238027	0	0.248376	0	5	0.041667	5	19-046-01078-GER2106788
NC001357.1	814	839	26	-	0.5	165.423077	8.217427	0.09935	8.593813	2	173	0	173	19-046-01078-GER2106788
NC001357.1	885	904	20	-	0.65	4.75	0.235957	0	0.248376	0	5	0.05	5	19-046-01078-GER2106788
NC001357.1	1075	1100	26	-	0.461538	66.269231	3.291939	0	3.42759	0	69	0.038462	70	19-046-01078-GER2106788
NC001357.1	1134	1159	26	-	0.461538	2.884615	0.143294	0	0.149026	0	3	0.038462	3	19-046-01078-GER2106788
NC001357.1	6142	6163	22	-	0.590909	0	0	0	0	0	0	1	0	19-046-01078-GER2106788
NC001357.1	6586	6623	38	-	0.342105	4.868421	0.24184	0	0.248376	0	5	0.026316	5	19-046-01078-GER2106788
NC001357.1	6654	6675	22	-	0.590909	6.681818	0.331921	0	0.347727	0	7	0.045455	7	19-046-01078-GER2106788
NC001357.1	7440	7464	25	-	0.48	0	0	0	0	0	0	1	0	19-046-01078-GER2106788
NC001357.1	7499	7525	27	-	0.481481	0	0	0	0	0	0	1	0	19-046-01078-GER2106788
J04353.1	6530	6563	34	-	0.382353	13.529412	0.257194	0	0.26614	0	14	0.029412	14	19-144-01333-GER2110255
J04353.1	6929	6952	24	-	0.5	0.75	0.014257	0	0.01901	0	1	0.25	1	19-144-01333-GER2110255
M12732.1	6570	6602	33	-	0.393939	8.69697	0.165329	0.03802	0.17109	2	9	0	11	19-144-01333-GER2110255
M12732.1	6965	6991	27	-	0.444444	9.296296	0.176722	0.03802	0.20911	2	11	0	11	19-144-01333-GER2110255
X74477.1	6567	6603	37	-	0.324324	0	0	0	0	0	0	1	0	19-144-01333-GER2110255
X74477.1	6969	6996	28	-	0.392857	0	0	0	0	0	0	1	0	19-144-01333-GER2110255
NC001526.4	252	286	35	-	0.371429	3.714286	0.070608	0	0.07604	0	4	0.028571	4	19-144-01333-GER2110255
NC001526.4	2525	2544	20	-	0.6	33.75	0.641587	0.09505	0.684359	5	36	0	36	19-144-01333-GER2110255
NC001526.4	2707	2733	27	-	0.481481	7.037037	0.133774	0.05703	0.15208	3	8	0	8	19-144-01333-GER2110255
NC001526.4	3006	3027	22	-	0.5	2.909091	0.055302	0.01901	0.05703	1	3	0	3	19-144-01333-GER2110255
NC001526.4	3054	3079	26	-	0.5	35.769231	0.679972	0.589309	0.684359	31	36	0	36	19-144-01333-GER2110255
NC001526.4	5742	5783	42	-	0.333333	4.809524	0.091429	0	0.11406	0	6	0.02381	6	19-144-01333-GER2110255
NC001526.4	5850	5906	57	-	0.350877	75.754386	1.440089	0.11406	1.843968	6	97	0	98	19-144-01333-GER2110255
NC001526.4	7178	7203	26	-	0.5	36.384615	0.691671	0.05703	0.722379	3	38	0	38	19-144-01333-GER2110255
NC001526.4	7247	7275	29	-	0.482759	25.896552	0.492293	0.28515	0.513269	15	27	0	27	19-144-01333-GER2110255
NC001526.4	7557	7586	30	-	0.4	4.166667	0.079208	0	0.09505	0	5	0.1	5	19-144-01333-GER2110255
NC001526.4	7614	7651	38	-	0.289474	41.947368	0.797419	0.07604	0.874459	4	46	0	47	19-144-01333-GER2110255
NC001526.4	7667	7700	34	-	0.382353	257.352941	4.892274	0.03802	5.227744	2	275	0	275	19-144-01333-GER2110255
NC001526.4	7738	7761	24	-	0.5	8.208333	0.15604	0.09505	0.17109	5	9	0	10	19-144-01333-GER2110255
NC001526.4	7778	7801	24	-	0.541667	6.375	0.121189	0.09505	0.15208	5	8	0	9	19-144-01333-GER2110255
NC001526.4	7838	7862	25	-	0.48	9.68	0.18401699999999999	0.07604	0.1901	4	10	0	10	19-144-01333-GER2110255
NC001357.1	161	190	30	-	0.433333	79.4	1.509392	0	1.596838	0	84	0.033333	84	19-144-01333-GER2110255
NC001357.1	469	498	30	-	0.366667	1	0.01901	0.01901	0.01901	1	1	0	1	19-144-01333-GER2110255
NC001357.1	502	525	24	-	0.5	87.125	1.656244	0.05703	1.786938	3	94	0	96	19-144-01333-GER2110255
NC001357.1	550	573	24	-	0.541667	31.708333	0.602775	0.15208	0.627329	8	33	0	33	19-144-01333-GER2110255
NC001357.1	585	611	27	-	0.407407	209	3.973086	0.05703	4.144175	3	218	0	221	19-144-01333-GER2110255
NC001357.1	644	673	30	-	0.4	31.766667	0.603884	0.20911	0.627329	11	33	0	33	19-144-01333-GER2110255
NC001357.1	725	748	24	-	0.5	0	0	0	0	0	0	1	0	19-144-01333-GER2110255
NC001357.1	814	839	26	-	0.5	301.192308	5.725659	0.893469	5.988143	47	315	0	315	19-144-01333-GER2110255
NC001357.1	885	904	20	-	0.65	5.4	0.102654	0.03802	0.11406	2	6	0	6	19-144-01333-GER2110255
NC001357.1	1075	1100	26	-	0.461538	542.961538	10.321687	0.03802	10.835688	2	570	0	578	19-144-01333-GER2110255
NC001357.1	1134	1159	26	-	0.461538	3.961538	0.075309	0.05703	0.07604	3	4	0	4	19-144-01333-GER2110255
NC001357.1	6142	6163	22	-	0.590909	0	0	0	0	0	0	1	0	19-144-01333-GER2110255
NC001357.1	6586	6623	38	-	0.342105	32.078947	0.60982	0.03802	0.665349	2	35	0	35	19-144-01333-GER2110255
NC001357.1	6654	6675	22	-	0.590909	4.772727	0.090729	0	0.09505	0	5	0.045455	5	19-144-01333-GER2110255
NC001357.1	7440	7464	25	-	0.48	1.72	0.032697	0	0.03802	0	2	0.08	2	19-144-01333-GER2110255
NC001357.1	7499	7525	27	-	0.481481	9.222222	0.175314	0.03802	0.1901	2	10	0	10	19-144-01333-GER2110255
J04353.1	6530	6563	34	-	0.382353	30.764706	0.073224	0	0.076164	0	32	0.029412	32	20-143-02101-GER2106700
J04353.1	6929	6952	24	-	0.5	6.375	0.015173	0.00952	0.016661	4	7	0	8	20-143-02101-GER2106700
M12732.1	6570	6602	33	-	0.393939	23.090909	0.054959	0	0.057123	0	24	0.030303	24	20-143-02101-GER2106700
M12732.1	6965	6991	27	-	0.444444	19.296296	0.045928	0.011901	0.049983	5	21	0	21	20-143-02101-GER2106700
X74477.1	6567	6603	37	-	0.324324	26.27027	0.062526	0	0.064263	0	27	0.027027	28	20-143-02101-GER2106700
X74477.1	6969	6996	28	-	0.392857	3.5	0.00833	0.00238	0.00952	1	4	0	4	20-143-02101-GER2106700
NC001526.4	252	286	35	-	0.371429	554.142857	1.318927	0.054743	1.37809	23	579	0	679	20-143-02101-GER2106700
NC001526.4	2525	2544	20	-	0.6	545.4	1.298118	0.076164	1.38523	32	582	0	661	20-143-02101-GER2106700
NC001526.4	2707	2733	27	-	0.481481	522.518519	1.243657	1.071054	1.37571	450	578	0	585	20-143-02101-GER2106700
NC001526.4	3006	3027	22	-	0.5	704.636364	1.67712	0.566469	1.868395	238	785	0	829	20-143-02101-GER2106700
NC001526.4	3054	3079	26	-	0.5	750.846154	1.787104	1.520897	1.9755	639	830	0	836	20-143-02101-GER2106700
NC001526.4	5742	5783	42	-	0.333333	1035.880952	2.465522	0.223731	2.879946	94	1210	0	1392	20-143-02101-GER2106700
NC001526.4	5850	5906	57	-	0.350877	869.105263	2.068575	1.38285	2.806162	581	1179	0	1541	20-143-02101-GER2106700
NC001526.4	7178	7203	26	-	0.5	1140.846154	2.715352	1.228142	2.939449	516	1235	0	1405	20-143-02101-GER2106700
NC001526.4	7247	7275	29	-	0.482759	811.413793	1.931263	1.706547	2.134968	717	897	0	966	20-143-02101-GER2106700
NC001526.4	7557	7586	30	-	0.4	592.5	1.410222	0.445083	1.57088	187	660	0	767	20-143-02101-GER2106700
NC001526.4	7614	7651	38	-	0.289474	650.657895	1.548644	1.316207	1.730348	553	727	0	815	20-143-02101-GER2106700
NC001526.4	7667	7700	34	-	0.382353	1370.529412	3.262025	0.659293	3.417853	277	1436	0	1616	20-143-02101-GER2106700
NC001526.4	7738	7761	24	-	0.5	1311.041667	3.120437	2.137348	3.234584	898	1359	0	1481	20-143-02101-GER2106700
NC001526.4	7778	7801	24	-	0.541667	1227.958333	2.922689	2.632414	3.215543	1106	1351	0	1475	20-143-02101-GER2106700
NC001526.4	7838	7862	25	-	0.48	535	1.273365	1.099616	1.425692	462	599	0	601	20-143-02101-GER2106700
NC001357.1	161	190	30	-	0.433333	126.966667	0.302196	0.00714	0.321316	3	135	0	135	20-143-02101-GER2106700
NC001357.1	469	498	30	-	0.366667	0.833333	0.001983	0	0.00238	0	1	0.166667	1	20-143-02101-GER2106700
NC001357.1	502	525	24	-	0.5	180.375	0.429314	0	0.466504	0	196	0.041667	197	20-143-02101-GER2106700
NC001357.1	550	573	24	-	0.541667	55.916667	0.133088	0.042842	0.138047	18	58	0	58	20-143-02101-GER2106700
NC001357.1	585	611	27	-	0.407407	443.185185	1.054834	0.00714	1.101996	3	463	0	468	20-143-02101-GER2106700
NC001357.1	644	673	30	-	0.4	27.8	0.066167	0.019041	0.069024	8	29	0	29	20-143-02101-GER2106700
NC001357.1	725	748	24	-	0.5	7.541667	0.01795	0	0.019041	0	8	0.041667	8	20-143-02101-GER2106700
NC001357.1	814	839	26	-	0.5	350.230769	0.833592	0.171369	0.871124	72	366	0	366	20-143-02101-GER2106700
NC001357.1	885	904	20	-	0.65	18.85	0.044865	0.00238	0.047602	1	20	0	20	20-143-02101-GER2106700
NC001357.1	1075	1100	26	-	0.461538	759.692308	1.808159	0.026181	1.901716	11	799	0	808	20-143-02101-GER2106700
NC001357.1	1134	1159	26	-	0.461538	9.461538	0.02252	0.011901	0.023801	5	10	0	10	20-143-02101-GER2106700
NC001357.1	6142	6163	22	-	0.590909	1.818182	0.004327	0	0.00476	0	2	0.045455	2	20-143-02101-GER2106700
NC001357.1	6586	6623	38	-	0.342105	43.210526	0.102846	0.00952	0.109486	4	46	0	46	20-143-02101-GER2106700
NC001357.1	6654	6675	22	-	0.590909	2.863636	0.006816	0	0.00714	0	3	0.045455	3	20-143-02101-GER2106700
NC001357.1	7440	7464	25	-	0.48	4.24	0.010092	0	0.011901	0	5	0.04	5	20-143-02101-GER2106700
NC001357.1	7499	7525	27	-	0.481481	6.037037	0.014369	0.00238	0.016661	1	7	0	7	20-143-02101-GER2106700
J04353.1	6530	6563	34	-	0.382353	5.764706	0.004503	0	0.004687	0	6	0.029412	6	19-109-01658-GER2110317
J04353.1	6929	6952	24	-	0.5	0	0	0	0	0	0	1	0	19-109-01658-GER2110317
M12732.1	6570	6602	33	-	0.393939	3.878788	0.00303	0	0.003125	0	4	0.030303	4	19-109-01658-GER2110317
M12732.1	6965	6991	27	-	0.444444	1.62963	0.001273	0	0.001562	0	2	0.148148	2	19-109-01658-GER2110317
X74477.1	6567	6603	37	-	0.324324	114.702703	0.089601	7.81e-4	0.092177	1	118	0	126	19-109-01658-GER2110317
X74477.1	6969	6996	28	-	0.392857	0	0	0	0	0	0	1	0	19-109-01658-GER2110317
NC001526.4	252	286	35	-	0.371429	1580.228571	1.234408	0.10780000000000001	1.293598	138	1656	0	1878	19-109-01658-GER2110317
NC001526.4	2525	2544	20	-	0.6	2318.15	1.810842	0.242159	1.979455	310	2534	0	2977	19-109-01658-GER2110317
NC001526.4	2707	2733	27	-	0.481481	2103.62963	1.643267	1.300628	1.881029	1665	2408	0	2411	19-109-01658-GER2110317
NC001526.4	3006	3027	22	-	0.5	3407.590909	2.661867	1.168613	2.897316	1496	3709	0	3968	19-109-01658-GER2110317
NC001526.4	3054	3079	26	-	0.5	3339.538462	2.608708	2.193492	2.889504	2808	3699	0	3730	19-109-01658-GER2110317
NC001526.4	5742	5783	42	-	0.333333	3716.47619	2.903156	0.316369	3.516774	405	4502	0	5022	19-109-01658-GER2110317
NC001526.4	5850	5906	57	-	0.350877	2190.912281	1.711449	0.723352	2.96762	926	3799	0	4220	19-109-01658-GER2110317
NC001526.4	7178	7203	26	-	0.5	3542.346154	2.767133	1.542787	2.935592	1975	3758	0	4448	19-109-01658-GER2110317
NC001526.4	7247	7275	29	-	0.482759	2777.551724	2.169707	1.809943	2.411435	2317	3087	0	3130	19-109-01658-GER2110317
NC001526.4	7557	7586	30	-	0.4	2250.133333	1.75771	0.468695	2.023981	600	2591	0	2911	19-109-01658-GER2110317
NC001526.4	7614	7651	38	-	0.289474	2196.368421	1.715711	1.346717	1.93571	1724	2478	0	2731	19-109-01658-GER2110317
NC001526.4	7667	7700	34	-	0.382353	3713.323529	2.900693	0.779596	3.025425	998	3873	0	4797	19-109-01658-GER2110317
NC001526.4	7738	7761	24	-	0.5	5006.666667	3.910998	2.827011	4.075302	3619	5217	0	5597	19-109-01658-GER2110317
NC001526.4	7778	7801	24	-	0.541667	4709.458333	3.678832	3.148067	3.954223	4030	5062	0	5608	19-109-01658-GER2110317
NC001526.4	7838	7862	25	-	0.48	2147.36	1.677428	1.343592	1.903682	1720	2437	0	2450	19-109-01658-GER2110317
NC001357.1	161	190	30	-	0.433333	32.033333	0.025023	0.002343	0.027341	3	35	0	36	19-109-01658-GER2110317
NC001357.1	469	498	30	-	0.366667	1.6	0.00125	0	0.001562	0	2	0.2	2	19-109-01658-GER2110317
NC001357.1	502	525	24	-	0.5	82.041667	0.064088	0.002343	0.070304	3	90	0	94	19-109-01658-GER2110317
NC001357.1	550	573	24	-	0.541667	24.75	0.019334	0.004687	0.02031	6	26	0	26	19-109-01658-GER2110317
NC001357.1	585	611	27	-	0.407407	104.111111	0.081327	0	0.085146	0	109	0.037037	110	19-109-01658-GER2110317
NC001357.1	644	673	30	-	0.4	17.2	0.013436	0.006249	0.014061	8	18	0	18	19-109-01658-GER2110317
NC001357.1	725	748	24	-	0.5	3.666667	0.002864	0	0.003125	0	4	0.041667	4	19-109-01658-GER2110317
NC001357.1	814	839	26	-	0.5	116	0.090614	0.016404	0.095301	21	122	0	123	19-109-01658-GER2110317
NC001357.1	885	904	20	-	0.65	11.35	0.008866	7.81e-4	0.009374	1	12	0	12	19-109-01658-GER2110317
NC001357.1	1075	1100	26	-	0.461538	261.269231	0.204093	0	0.214037	0	274	0.038462	281	19-109-01658-GER2110317
NC001357.1	1134	1159	26	-	0.461538	8.269231	0.00646	0.002343	0.00703	3	9	0	9	19-109-01658-GER2110317
NC001357.1	6142	6163	22	-	0.590909	0	0	0	0	0	0	1	0	19-109-01658-GER2110317
NC001357.1	6586	6623	38	-	0.342105	17.526316	0.013691	7.81e-4	0.014842	1	19	0	19	19-109-01658-GER2110317
NC001357.1	6654	6675	22	-	0.590909	4.772727	0.003728	0	0.003906	0	5	0.045455	5	19-109-01658-GER2110317
NC001357.1	7440	7464	25	-	0.48	1.92	0.0015	0	0.001562	0	2	0.04	2	19-109-01658-GER2110317
NC001357.1	7499	7525	27	-	0.481481	5.666667	0.004427	0.001562	0.004687	2	6	0	6	19-109-01658-GER2110317
J04353.1	6530	6563	34	-	0.382353	19.235294	0.343505	0	0.357161	0	20	0.029412	20	21-322-03014-GER2213060
J04353.1	6929	6952	24	-	0.5	5.375	0.095987	0.017858	0.107148	1	6	0	6	21-322-03014-GER2213060
M12732.1	6570	6602	33	-	0.393939	16.424242	0.293305	0	0.303587	0	17	0.030303	17	21-322-03014-GER2213060
M12732.1	6965	6991	27	-	0.444444	10.148148	0.181226	0.08929	0.196438	5	11	0	11	21-322-03014-GER2213060
X74477.1	6567	6603	37	-	0.324324	0	0	0	0	0	0	1	0	21-322-03014-GER2213060
X74477.1	6969	6996	28	-	0.392857	0	0	0	0	0	0	1	0	21-322-03014-GER2213060
NC001526.4	252	286	35	-	0.371429	12.371429	0.22093	0.035716	0.232155	2	13	0	13	21-322-03014-GER2213060
NC001526.4	2525	2544	20	-	0.6	53.9	0.962549	0.08929	1.017908	5	57	0	57	21-322-03014-GER2213060
NC001526.4	2707	2733	27	-	0.481481	6.666667	0.119054	0.017858	0.125006	1	7	0	7	21-322-03014-GER2213060
NC001526.4	3006	3027	22	-	0.5	0.954545	0.017046	0	0.017858	0	1	0.045455	1	21-322-03014-GER2213060
NC001526.4	3054	3079	26	-	0.5	40	0.714322	0.410735	0.73218	23	41	0	41	21-322-03014-GER2213060
NC001526.4	5742	5783	42	-	0.333333	0.666667	0.011905	0	0.017858	0	1	0.333333	1	21-322-03014-GER2213060
NC001526.4	5850	5906	57	-	0.350877	188.122807	3.359505	0.017858	4.393079	1	246	0	246	21-322-03014-GER2213060
NC001526.4	7178	7203	26	-	0.5	97.615385	1.74322	0	1.82152	0	102	0.038462	104	21-322-03014-GER2213060
NC001526.4	7247	7275	29	-	0.482759	19.310345	0.344845	0.142864	0.357161	8	20	0	20	21-322-03014-GER2213060
NC001526.4	7557	7586	30	-	0.4	1.933333	0.034526	0	0.035716	0	2	0.033333	2	21-322-03014-GER2213060
NC001526.4	7614	7651	38	-	0.289474	16.710526	0.298417	0.053574	0.321445	3	18	0	18	21-322-03014-GER2213060
NC001526.4	7667	7700	34	-	0.382353	253.794118	4.532266	0	4.768097	0	267	0.029412	267	21-322-03014-GER2213060
NC001526.4	7738	7761	24	-	0.5	0	0	0	0	0	0	1	0	21-322-03014-GER2213060
NC001526.4	7778	7801	24	-	0.541667	1.916667	0.034228	0	0.035716	0	2	0.041667	2	21-322-03014-GER2213060
NC001526.4	7838	7862	25	-	0.48	4.84	0.086433	0.017858	0.08929	1	5	0	5	21-322-03014-GER2213060
NC001357.1	161	190	30	-	0.433333	31.466667	0.561933	0.035716	0.589315	2	33	0	34	21-322-03014-GER2213060
NC001357.1	469	498	30	-	0.366667	1.933333	0.034526	0	0.035716	0	2	0.033333	2	21-322-03014-GER2213060
NC001357.1	502	525	24	-	0.5	151.791667	2.710702	0	2.964435	0	166	0.041667	171	21-322-03014-GER2213060
NC001357.1	550	573	24	-	0.541667	27.708333	0.494817	0.053574	0.517883	3	29	0	29	21-322-03014-GER2213060
NC001357.1	585	611	27	-	0.407407	217.444444	3.883132	0.017858	4.053776	1	227	0	233	21-322-03014-GER2213060
NC001357.1	644	673	30	-	0.4	10.633333	0.189891	0.107148	0.196438	6	11	0	11	21-322-03014-GER2213060
